FSBL1386_chromosome00001	FSFC1386_chromosome00001	91.011	178	11	4	3663169	3663343	1664518	1664693	3.40e-58	235
FSBL1386_chromosome00001	FSFC1386_chromosome00001	95.833	144	6	0	4177965	4178108	2178620	2178763	1.22e-57	233
FSBL1386_chromosome00001	FSFC1386_chromosome00001	95.833	144	6	0	4177853	4177996	2178732	2178875	1.22e-57	233
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.685	203	20	5	1454002	1454201	4795809	4796009	4.39e-57	231
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.685	203	20	5	1453880	1454080	4795931	4796130	4.39e-57	231
FSBL1386_chromosome00001	FSFC1386_chromosome00001	95.172	145	6	1	4178487	4178631	2178732	2178875	5.68e-56	228
FSBL1386_chromosome00001	FSFC1386_chromosome00001	95.172	145	6	1	4177965	4178108	2179254	2179398	5.68e-56	228
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.727	132	3	0	1726806	1726937	5068533	5068664	5.68e-56	228
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.727	132	3	0	1726604	1726735	5068735	5068866	5.68e-56	228
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.533	169	12	4	3663483	3663648	1663722	1663889	9.51e-54	220
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.533	169	12	4	3662955	3663122	1664250	1664415	9.51e-54	220
FSBL1386_chromosome00001	FSFC1386_chromosome00001	92.157	153	9	2	4764026	4764177	2764667	2764817	1.59e-51	213
FSBL1386_chromosome00001	FSFC1386_chromosome00001	92.157	153	9	2	4763900	4764050	2764793	2764944	1.59e-51	213
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.166	187	22	2	4311499	4311684	825586	825771	5.72e-51	211
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.166	187	22	2	2824819	2825004	2312266	2312451	5.72e-51	211
FSBL1386_chromosome00001	FSFC1386_chromosome00001	80.282	284	53	3	4347802	4348084	2348317	2348598	5.72e-51	211
FSBL1386_chromosome00001	FSFC1386_chromosome00001	80.282	284	53	3	4347550	4347831	2348569	2348851	5.72e-51	211
FSBL1386_chromosome00001	FSFC1386_chromosome00001	74.696	494	114	10	3819838	3820324	1063218	1063707	2.06e-50	209
FSBL1386_chromosome00001	FSFC1386_chromosome00001	74.645	493	116	8	3062451	3062940	1820605	1821091	2.06e-50	209
FSBL1386_chromosome00001	FSFC1386_chromosome00001	89.820	167	12	5	3918042	3918206	1918692	1918855	2.06e-50	209
FSBL1386_chromosome00001	FSFC1386_chromosome00001	89.820	167	12	5	3917925	3918088	1918809	1918973	2.06e-50	209
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.737	133	7	0	455891	456023	2247644	2247512	7.41e-50	207
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.737	133	7	0	455891	456023	3153367	3153235	7.41e-50	207
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.737	133	7	0	5152468	5152600	3797952	3797820	7.41e-50	207
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.737	133	7	0	4246745	4246877	3797952	3797820	7.41e-50	207
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.074	135	8	0	455891	456025	3286434	3286300	2.66e-49	206
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.697	132	7	0	5285536	5285667	3797951	3797820	2.66e-49	206
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.656	131	7	0	455893	456023	3797578	3797708	9.58e-49	204
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.656	131	7	0	455649	455779	3797822	3797952	9.58e-49	204
FSBL1386_chromosome00001	FSFC1386_chromosome00001	93.985	133	8	0	455893	456025	3016666	3016534	3.45e-48	202
FSBL1386_chromosome00001	FSFC1386_chromosome00001	93.985	133	8	0	455893	456025	3061479	3061347	3.45e-48	202
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.615	130	7	0	5060583	5060712	3797951	3797822	3.45e-48	202
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.615	130	7	0	5015770	5015899	3797951	3797822	3.45e-48	202
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.615	130	7	0	1278580	1278709	3797822	3797951	3.45e-48	202
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.615	130	7	0	455893	456022	4620509	4620638	3.45e-48	202
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.196	153	9	6	3849582	3849729	439979	439828	5.77e-46	195
FSBL1386_chromosome00001	FSFC1386_chromosome00001	95.868	121	4	1	4717550	4717669	882644	882764	5.77e-46	195
FSBL1386_chromosome00001	FSFC1386_chromosome00001	89.308	159	11	6	2439061	2439218	1850496	1850343	5.77e-46	195
FSBL1386_chromosome00001	FSFC1386_chromosome00001	95.868	121	4	1	2881877	2881997	2718317	2718436	5.77e-46	195
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.368	114	3	0	1885545	1885658	5222590	5222703	5.77e-46	195
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.368	114	3	0	1880661	1880774	5227474	5227587	5.77e-46	195
FSBL1386_chromosome00001	FSFC1386_chromosome00001	83.810	210	25	9	4717984	4718189	2718633	2718837	7.46e-45	191
FSBL1386_chromosome00001	FSFC1386_chromosome00001	83.810	210	25	9	4717866	4718070	2718751	2718956	7.46e-45	191
FSBL1386_chromosome00001	FSFC1386_chromosome00001	95.726	117	5	0	1885545	1885661	5213779	5213663	2.68e-44	189
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.491	114	4	0	1871737	1871850	5227587	5227474	2.68e-44	189
FSBL1386_chromosome00001	FSFC1386_chromosome00001	77.607	326	59	14	4874464	4874783	439773	440090	3.47e-43	185
FSBL1386_chromosome00001	FSFC1386_chromosome00001	77.607	326	59	14	2439006	2439323	2875231	2875550	3.47e-43	185
FSBL1386_chromosome00001	FSFC1386_chromosome00001	77.812	320	56	14	4874100	4874413	439891	440201	1.25e-42	183
FSBL1386_chromosome00001	FSFC1386_chromosome00001	77.640	322	58	9	4181404	4181712	911092	910772	1.25e-42	183
FSBL1386_chromosome00001	FSFC1386_chromosome00001	77.570	321	60	8	2910005	2910325	2182479	2182171	1.25e-42	183
FSBL1386_chromosome00001	FSFC1386_chromosome00001	77.812	320	56	14	2439124	2439434	2874867	2875180	1.25e-42	183
FSBL1386_chromosome00001	FSFC1386_chromosome00001	86.310	168	21	2	3630046	3630212	825588	825754	4.49e-42	182
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.714	140	8	4	3103431	3103567	882627	882764	4.49e-42	182
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.714	140	8	4	2881860	2881997	1104198	1104334	4.49e-42	182
FSBL1386_chromosome00001	FSFC1386_chromosome00001	86.310	168	21	2	2824821	2824987	1630813	1630979	4.49e-42	182
FSBL1386_chromosome00001	FSFC1386_chromosome00001	76.020	392	69	15	2767690	2768075	319363	318991	1.61e-41	180
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.117	163	15	6	3849571	3849729	440226	440066	1.61e-41	180
FSBL1386_chromosome00001	FSFC1386_chromosome00001	76.020	392	69	15	2318224	2318596	768842	768457	1.61e-41	180
FSBL1386_chromosome00001	FSFC1386_chromosome00001	74.220	481	100	18	3949482	3949950	1694440	1693972	1.61e-41	180
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.117	163	15	6	2439299	2439459	1850496	1850338	1.61e-41	180
FSBL1386_chromosome00001	FSFC1386_chromosome00001	74.082	490	103	18	3693205	3693682	1950717	1950240	1.61e-41	180
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.037	162	18	3	4886370	4886529	2886763	2886923	1.61e-41	180
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.037	162	18	3	4885996	4886156	2887137	2887296	1.61e-41	180
FSBL1386_chromosome00001	FSFC1386_chromosome00001	77.170	311	67	4	1712286	1712594	5051119	5051427	5.81e-41	178
FSBL1386_chromosome00001	FSFC1386_chromosome00001	77.170	311	67	4	1709190	1709498	5054215	5054523	5.81e-41	178
FSBL1386_chromosome00001	FSFC1386_chromosome00001	88.966	145	12	4	1657886	1658026	4999577	4999721	2.09e-40	176
FSBL1386_chromosome00001	FSFC1386_chromosome00001	88.966	145	12	4	1657648	1657792	4999815	4999955	2.09e-40	176
FSBL1386_chromosome00001	FSFC1386_chromosome00001	89.130	138	14	1	3792970	3793106	1630825	1630962	9.72e-39	171
FSBL1386_chromosome00001	FSFC1386_chromosome00001	89.130	138	14	1	3630058	3630195	1793737	1793873	9.72e-39	171
FSBL1386_chromosome00001	FSFC1386_chromosome00001	84.615	169	24	2	1632192	1632359	825594	825761	1.26e-37	167
FSBL1386_chromosome00001	FSFC1386_chromosome00001	88.889	135	15	0	3542257	3542391	1104268	1104134	1.26e-37	167
FSBL1386_chromosome00001	FSFC1386_chromosome00001	80.870	230	29	9	4177983	4178199	1361739	1361512	1.26e-37	167
FSBL1386_chromosome00001	FSFC1386_chromosome00001	88.889	135	15	0	3103367	3103501	1543158	1543024	1.26e-37	167
FSBL1386_chromosome00001	FSFC1386_chromosome00001	80.870	230	29	9	3360745	3360972	2178966	2178750	1.26e-37	167
FSBL1386_chromosome00001	FSFC1386_chromosome00001	84.615	169	24	2	2824827	2824994	4974121	4974288	1.26e-37	167
FSBL1386_chromosome00001	FSFC1386_chromosome00001	82.796	186	30	2	3190127	3190310	486899	486714	4.52e-37	165
FSBL1386_chromosome00001	FSFC1386_chromosome00001	82.796	186	30	2	2485947	2486132	1191077	1190894	4.52e-37	165
FSBL1386_chromosome00001	FSFC1386_chromosome00001	72.795	533	127	15	733312	733835	3939337	3939860	4.52e-37	165
FSBL1386_chromosome00001	FSFC1386_chromosome00001	72.846	534	125	16	597408	597931	4075241	4075764	4.52e-37	165
FSBL1386_chromosome00001	FSFC1386_chromosome00001	91.597	119	9	1	3918202	3918319	1918764	1918882	1.63e-36	163
FSBL1386_chromosome00001	FSFC1386_chromosome00001	91.597	119	9	1	3917997	3918115	1918969	1919086	1.63e-36	163
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	88	0	0	4533341	4533428	2533875	2533962	1.63e-36	163
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	88	0	0	4533108	4533195	2534108	2534195	1.63e-36	163
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	87	0	0	1156369	1156455	4497855	4497941	5.85e-36	161
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	87	0	0	1155926	1156012	4498298	4498384	5.85e-36	161
FSBL1386_chromosome00001	FSFC1386_chromosome00001	93.458	107	7	0	3918520	3918626	882760	882654	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	93.458	107	7	0	3620508	3620614	1620736	1620842	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	93.458	107	7	0	3619969	3620075	1621275	1621381	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	93.458	107	7	0	2881887	2881993	1919393	1919287	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.244	123	10	2	3943038	3943159	1943382	1943503	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.244	123	10	2	3942615	3942736	1943805	1943926	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.876	89	1	0	1880673	1880761	5211849	5211937	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.876	89	1	0	1885557	1885645	5211849	5211937	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.876	89	1	0	1871750	1871838	5211937	5211849	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.876	89	1	0	1869920	1870008	5213767	5213679	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.876	89	1	0	1869920	1870008	5222602	5222690	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.876	89	1	0	1869920	1870008	5227486	5227574	2.10e-35	159
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	85	0	0	5056777	5056861	116119	116203	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	85	0	0	5056777	5056861	116419	116503	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	86.395	147	17	3	4178487	4178631	1104677	1104532	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	86.395	147	17	3	3103765	3103910	2179398	2179254	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.864	88	1	0	5113863	5113950	2533962	2533875	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.864	88	1	0	5113863	5113950	2534195	2534108	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	85	0	0	2115352	2115436	3057544	3057628	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	85	0	0	2115652	2115736	3057544	3057628	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.864	88	1	0	4533341	4533428	3114717	3114630	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.864	88	1	0	4533108	4533195	3114717	3114630	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	85	0	0	1156066	1156150	4497857	4497941	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	85	0	0	1155928	1156012	4497995	4498079	7.56e-35	158
FSBL1386_chromosome00001	FSFC1386_chromosome00001	91.304	115	9	1	2881883	2881997	797070	796957	2.72e-34	156
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.083	121	11	1	2796190	2796309	882764	882644	2.72e-34	156
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.802	91	1	1	5113860	5113949	2534081	2533991	2.72e-34	156
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.802	91	1	1	4533224	4533314	3114716	3114627	2.72e-34	156
FSBL1386_chromosome00001	FSFC1386_chromosome00001	86.301	146	15	4	3889537	3889679	882760	882617	9.78e-34	154
FSBL1386_chromosome00001	FSFC1386_chromosome00001	86.957	138	17	1	4311513	4311650	1793737	1793873	9.78e-34	154
FSBL1386_chromosome00001	FSFC1386_chromosome00001	86.301	146	15	4	2881850	2881993	1890446	1890304	9.78e-34	154
FSBL1386_chromosome00001	FSFC1386_chromosome00001	86.957	138	17	1	3792970	3793106	2312280	2312417	9.78e-34	154
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.703	91	3	0	2439361	2439451	439772	439862	3.52e-33	152
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.703	91	3	0	2439005	2439095	440128	440218	3.52e-33	152
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.824	85	1	0	5285381	5285465	2629427	2629511	3.52e-33	152
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.727	88	2	0	4874002	4874089	2874606	2874693	3.52e-33	152
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.727	88	2	0	4873839	4873926	2874769	2874856	3.52e-33	152
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.837	86	0	1	455784	455868	3057351	3057266	3.52e-33	152
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.824	85	1	0	4628660	4628744	3286148	3286232	3.52e-33	152
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.837	86	0	1	5056499	5056584	3797797	3797713	3.52e-33	152
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.810	84	1	0	1156072	1156155	4497636	4497719	1.27e-32	150
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.810	84	1	0	1156377	1156460	4497636	4497719	1.27e-32	150
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.810	84	1	0	1155707	1155790	4498001	4498084	1.27e-32	150
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.810	84	1	0	1155707	1155790	4498306	4498389	1.27e-32	150
FSBL1386_chromosome00001	FSFC1386_chromosome00001	81.500	200	20	16	74264	74455	1361702	1361512	4.55e-32	148
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.701	87	1	1	4246608	4246694	2237923	2238008	4.55e-32	148
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.701	87	1	1	4237156	4237241	2247375	2247461	4.55e-32	148
FSBL1386_chromosome00001	FSFC1386_chromosome00001	81.500	200	20	16	3360745	3360935	3416384	3416193	4.55e-32	148
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	80	0	0	981320	981399	4323030	4323109	4.55e-32	148
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	80	0	0	981101	981180	4323249	4323328	4.55e-32	148
FSBL1386_chromosome00001	FSFC1386_chromosome00001	80.392	204	31	9	4874585	4874783	439773	439972	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	79	0	0	1453801	1453879	1663811	1663889	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.795	83	0	1	5152335	5152417	2237927	2238008	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	79.821	223	27	12	4874094	4874312	2654693	2654901	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.674	86	1	1	4832738	4832823	2833213	2833297	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.674	86	1	1	4832446	4832530	2833505	2833590	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	79.821	223	27	12	4653926	4654134	2874861	2875079	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	80.392	204	31	9	2439006	2439205	2875352	2875550	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.795	83	0	1	4237160	4237241	3153102	3153184	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	73.349	424	101	11	1384282	1384699	4171569	4171152	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.795	83	0	1	1155934	1156016	4497636	4497717	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.795	83	0	1	1155707	1155788	4497863	4497945	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	73.536	427	95	15	829223	829640	4726628	4726211	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	79	0	0	3663044	3663122	4795730	4795808	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.629	89	2	1	1457017	1457105	4798829	4798916	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.629	89	2	1	1456900	1456987	4798946	4799034	1.64e-31	147
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	3663266	3663343	1663602	1663679	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	3663849	3663926	1663602	1663679	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	3662835	3662912	1664033	1664110	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	1454003	1454080	1664112	1664189	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	1454124	1454201	1664112	1664189	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	1453801	1453878	1664616	1664693	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	3662835	3662912	1664616	1664693	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.552	87	3	0	1907818	1907904	2833301	2833215	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	3663849	3663926	4795730	4795807	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	1454124	1454201	4795810	4795887	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	3663345	3663422	4795932	4796009	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	1453881	1453958	4796053	4796130	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	78	0	0	3663345	3663422	4796053	4796130	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.552	87	3	0	4832448	4832534	5249833	5249747	5.89e-31	145
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.265	113	6	4	74554	74663	882764	882654	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	77	0	0	1454004	1454080	1664416	1664492	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	77	0	0	1454125	1454201	1664416	1664492	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.512	86	3	0	752238	752323	2874855	2874770	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	90.265	113	6	4	2881887	2881997	3416592	3416483	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	77	0	0	981321	981397	3886231	3886155	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	77	0	0	981211	981287	3886231	3886155	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	77	0	0	981102	981178	3886231	3886155	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.512	86	3	0	4874003	4874088	4094252	4094167	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.512	86	3	0	755206	755291	4094167	4094252	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	96.512	86	3	0	752238	752323	4097135	4097220	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	77	0	0	544226	544302	4323107	4323031	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	77	0	0	544226	544302	4323216	4323140	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.750	80	1	0	544226	544305	4323326	4323247	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	77	0	0	3663649	3663725	4795933	4796009	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	77	0	0	3663649	3663725	4796054	4796130	2.12e-30	143
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	76	0	0	3663572	3663647	1663604	1663679	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	76	0	0	3662837	3662912	1664339	1664414	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.590	83	0	2	3722839	3722921	1723497	1723577	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.590	83	0	2	3722730	3722810	1723606	1723688	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	76	0	0	3723217	3723292	1723834	1723909	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	76	0	0	3723067	3723142	1723984	1724059	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	76	0	0	1907825	1907900	2833442	2833367	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	76	0	0	1907825	1907900	2833586	2833511	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	95.455	88	4	0	755205	755292	2874856	2874769	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	89.908	109	11	0	4874002	4874110	4097221	4097113	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.561	82	2	0	4832600	4832681	5249829	5249748	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	100.000	76	0	0	4832744	4832819	5249829	5249754	7.62e-30	141
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.531	81	2	0	3918281	3918361	882835	882755	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	97.531	81	2	0	2881988	2882068	1919128	1919048	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	79.630	216	26	12	4874343	4874554	2654700	2654901	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	79.717	212	27	13	4874222	4874430	2654700	2654898	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	78.541	233	35	9	4874519	4874742	2764944	2764718	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	79.717	212	27	13	4653933	4654131	2874989	2875197	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	79.630	216	26	12	4653933	4654134	2875110	2875321	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	78.541	233	35	9	4763951	4764177	2875509	2875286	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	79.902	204	29	9	1653011	1653208	4171575	4171378	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	81.183	186	23	9	829467	829646	4995119	4994940	2.74e-29	139
FSBL1386_chromosome00001	FSFC1386_chromosome00001	93.548	93	5	1	3103765	3103857	261377	261468	9.85e-29	137
FSBL1386_chromosome00001	FSFC1386_chromosome00001	93.548	93	5	1	2260610	2260701	1104532	1104624	9.85e-29	137
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.701	77	1	0	3722944	3723020	1723309	1723385	9.85e-29	137
FSBL1386_chromosome00001	FSFC1386_chromosome00001	98.701	77	1	0	3722542	3722618	1723711	1723787	9.85e-29	137
FSBL1386_chromosome00001	FSFC1386_chromosome00001	82.424	165	18	9	3917956	3918116	797136	797293	1.27e-27	134
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.179	117	15	0	3849920	3850036	882760	882644	1.27e-27	134
FSBL1386_chromosome00001	FSFC1386_chromosome00001	85.271	129	19	0	3917925	3918053	1603044	1602916	1.27e-27	134
FSBL1386_chromosome00001	FSFC1386_chromosome00001	88.288	111	13	0	2881883	2881993	1850797	1850687	1.27e-27	134
FSBL1386_chromosome00001	FSFC1386_chromosome00001	85.271	129	19	0	3602149	3602277	1918820	1918692	1.27e-27	134
FSBL1386_chromosome00001	FSFC1386_chromosome00001	82.424	165	18	9	2796369	2796526	1918723	1918883	1.27e-27	134
FSBL1386_chromosome00001	FSFC1386_chromosome00001	82.317	164	20	6	49932	50089	2654698	2654858	1.27e-27	134
FSBL1386_chromosome00001	FSFC1386_chromosome00001	82.317	164	20	6	4653931	4654091	3391861	3392018	1.27e-27	134
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.186	86	5	0	752238	752323	2874692	2874607	4.58e-27	132
FSBL1386_chromosome00001	FSFC1386_chromosome00001	91.000	100	6	3	682604	682702	3992003	3992100	4.58e-27	132
FSBL1386_chromosome00001	FSFC1386_chromosome00001	91.000	100	6	3	650074	650171	4024533	4024631	4.58e-27	132
FSBL1386_chromosome00001	FSFC1386_chromosome00001	94.186	86	5	0	4873840	4873925	4094252	4094167	4.58e-27	132
FSBL1386_chromosome00001	FSFC1386_chromosome00001	80.114	176	33	2	2440579	2440753	113185	113011	1.65e-26	130
FSBL1386_chromosome00001	FSFC1386_chromosome00001	80.588	170	31	2	2112250	2112418	441514	441346	1.65e-26	130
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.179	117	11	4	4178517	4178631	1361725	1361611	1.65e-26	130
FSBL1386_chromosome00001	FSFC1386_chromosome00001	87.179	117	11	4	3360844	3360958	2179398	2179284	1.65e-26	130
FSBL1386_chromosome00001	FSFC1386_chromosome00001	85.600	125	15	3	3792969	3793092	825600	825722	5.93e-26	128
